CLUE,ANS,POS,FOUND IN
It carries genetic information ,dna,1,DNA (Deoxyribonucleic Acid)
Area of bad housing ,slum,1,Slums
Sombre colour,grey,8,Charcoal grey
Repair ,mend,3,Mender
Unwrinkled ,smooth,3,Ironed smoothly
Satirical sketch ,skit,7,Skit about overly-generous restaurant owners who throw away excess food while others starve
Males ,men,16,"Big fellas (informal, referring to larger men)"
"British agent associated with Burgess, MacLean ",philby,1,Kim Philby
Egyptian port and canal ,suez,1,Suez Canal
Impenetrable mist ,fog,1,Dense fog
Legal summons ,writ,5,Magistrate' Writ
Gentle - bland,mild,1,Mild-tasting
Fleshy part of the ear ,lobe,3,Earlobe
Son of a sovereign ,prince,1,Crown prince
Jaffa-bearing growth ,orange tree,1,Orange tree cultivation
"Laurel and Hardy, . . . . and Ollie ",stan,1,Stan and Ollie
Contended or debated ,argued,2,Argued over
Yorkshire river ,ure,17,"Nidderdale, home to the River Ure and its branches"
Outlook or aspect ,prospect,8,Bright prospects
Governing body of the Roman Catholic church ,curia,3,Roman Curia
