CLUE,ANS,POS
"Archetype, master copy ",original,1
Top US horse race ,kentucky derby,2
Bony framework ,skeleton,1
Practical joke,prank,1
Any procedure regularly followed ,routine,1
Accustomed to home life ,domesticated,11
Large tall chimneys ,stacks,1
Ooze slowly out ,seep,6
Windless ,calm,1
City at the confluence of the Blue and White Nile ,khartoum,4
Dispenser of vapour for the nose or lungs ,inhaler,1
Planet ,mars,1
Slippery fish ,eel,1
Southeast Asian country ,thailand,1
"Lifted the lid, say",opened,6
Complete a boxing match without being knocked out ,go the distance,4
Greek god of love ,eros,1
Northern Ireland city ,omagh,20
Divided Cypriot city ,nicosia,1
Largest Canary island ,tenerife,1
Satan ,lucifer,5
Wild animals; a soccer team ,wolves,5
