CLUE,ANS,POS,FOUND IN
Semi-precious variety of agate,onyx,9,Agate variety: Sardonyx (features bands of sardonyx interleaved with onyx)
Insect drawn to flame ,moth,9,Fire-loving moth
Standard of perfection ,ideal,3,Ideal result or outcome
Ill-mannered child,brat,17,Bratty demeanor
"Fake, sham ",pseudo,13,Pseudo- (as in pseudo-intellectual)
Coniferous tree ,larch,5,Larch: Unique among conifers for its deciduous nature; it loses needles in winter.
Model ,pattern,14,Ability to recognize complex clues' grammatraphic patterns based on contextual cues from intersecting letters.
Salt water expanse,ocean,1,Oceanic basin
Puts forward for consideration ,suggests,8,Suggests reevaluation of current practices or beliefs
Unique designation in radio communications ,call sign,2,Prefix or Call Sign: Alpha Unit One (for military contexts)
Jewellery item ,stud,19,Stud earrings
Curative mineral spring ,spa,11,Mineral-rich natural spa
Incendiarism ,arson,1,Arsonist
Precipitous ,steep,1,Steep or abrupt slope
