CLUE,ANS,POS
Professional misconduct,malpractice,8
Stuck-up ,snobbish,1
Ancient two-handled jar ,amphora,1
One wearing clothing typical of the opposite sex ,cross-dresser,6
State of being held prisoner ,captivity,3
Area of land feeding one river ,drainage basin,2
Brilliant - dazzling,scintillating,10
Waterhole; healthy ,well,4
Underneath ,below,2
Singing Dame of WWII ,vera lynn,1
Very black ,inky,4
Appear to be ,seem,1
Dessert ,pudding,9
Group of things that belong together ,set,3
More ill ,sicker,1
World War I battlefield,ypres,3
Idle wanderer ,vagabond,1
Small leaflet ,pamphlet,3
Afflication ,malady,3
Gesture expressing unconcern,shrug,1
Mistake ,error,1
Belgian city,antwerp,2
Sports or entertainment venue ,arena,2
