CLUE,ANS,POS
Study of birds ,ornithology,1
Force that produces rotation ,torque,1
Without equal,nonpareil,7
Sequences of instructions to computers ,programs,1
It used to be call a love-apple ,tomato,1
Spanish peninsula ,iberia,1
Outlook,prospect,1
Bacteria ,germs,3
Restore to required state ,reset,9
Lacking intellectual tastes,lowbrow,2
Substance sealed in container and released as fine spray ,aerosol,2
Night birds ,owls,1
Affronted ,insulted,1
Plaything ,toy,1
Light-hearted friendly talk ,banter,2
Circular frame with spokes,wheel,1
Yield - gain,profit,10
Rigorous ,stringent,4
Groups of singers ,choirs,1
Carve ,engrave,3
