CLUE,ANS,POS,FOUND IN
Garden frame for climbers ,pergola,8,Pergola structure
A tool for household use ,utensil,1,Kitchen utensil
Primate with a long tail ,monkey,1,"Lemur (though typically, lemurs do not have tails as long as monkeys or apes)"
Remove skin as from apple ,peel,1,Peeled
Group of houses ,estate,4,Estate cluster
Lavish meal ,banquet,2,Opulent banquet
Happening every evening ,nightly,1,Nightly ritual
Crescent shaped lunar appearance ,new moon,2,New moon phase
Louisiana cuisine ,creole,8,Shrimp Creole
"Assam, for instance ",tea,1,Tea plantations
