CLUE,ANS,POS
Second-hand ,used,2
Royal mansion ,palace,1
Shut,closed,1
Petty quarrel ,squabble,1
Hoodlum,gangster,10
Not far away ,nearby,1
Game bird ,grouse,4
Citrus fruit ,lemon,2
Innkeeper ,publican,10
Slanting ,oblique,2
Large draught animal ,shire horse,5
Fibre got from goats ,mohair,1
Bacon strip,rasher,5
Properties that have money value ,assets,1
Deep ravines ,gorges,1
Old Testament prophet ,isaiah,1
Next to ,alongside,5
Give in - die,succumb,1
Stellar system ,galaxy,4
Power to influence ,leverage,10
Find out ,ascertain,3
Imminent in a menacing way ,looming,1
Exterior ,outer,1
"Safe, free from danger ",secure,1
Fruit; reddish-purple ,plum,1
Very drunk ,plastered,3
Looker-on ,spectator,2
Forced out of office ,ousted,4
US state ,illinois,13
Seventh sign of the Zodiac,libra,1
Thong ,g-string,1
Travel instantly (sci-fi) ,teleport,1
Feeling penitent or guilty ,contrite,2
Brief and to the point ,concise,1
Narrow passage in sea ,strait,1
Type of flower ,lily,3
Canvas sunshield ,awning,1
Enthusiastic praise ,acclaim,2
Commerce ,trade,1
"Irritating, annoying ",irksome,8
Craft or container ,vessel,1
