CLUE,ANS,POS,FOUND IN
Take on ,adopt,2,Adoption
"Thyme, for example",herb,1,Herb - A plant used for flavoring or medicinal purposes.
Make uneasy or cause to be worried ,perturb,16,Perturbing
Family,kin,13,Kinfolk - relatives by blood or marriage; members of a particular family.
Cultivated grass,lawn,1,"Lawngrass - A common type of grass for home lawns, often Kentucky Bluegrass or Bermuda."
Peak,apex,1,Apex - The highest point; peak.
Manner of walking ,gait,2,"Gait - A person's distinctive pattern or manner of walking, running, or moving."
Littoral region ,coast,1,Coastal
A Christmas tree,holly,5,Holly Wreath
River of western Scotland ,clyde,4,"Dee - A major tributary of the Clyde River, originating near Loch Muick in Glen Devich before flowing northwards into Aberdeenshire."
Small whirlpools ,eddies,19,Sub-mesoscale eddies
