CLUE,ANS,POS,FOUND IN
Indefatigability,stamina,10,Indefatigable stamina
Formal set of clothes ,suit,4,Bespoke suit
Specialised school,academy,2,Elite academy
Narrow runner for the snow ,ski,1,Ski-specific
"Plead, implore ",beg,1,Begging for mercy
Bursar ,treasurer,3,Treasurer: A role that involves handling money and maintaining accurate records related to the financial affairs of an entity.
Statement of transactions and costs ,account,7,Interest income earned on savings accounts and investments
Spanish wine cocktail ,sangria,7,Málaga sangria tradicional
Wordy ,verbose,15,"Detailed, verbose description"
Witty language used to convey insults or scorn,satire,8,Spiteful satire
Difficulty in reading and spelling ,dyslexia,4,Struggling with dyslexia
Shop ,grocery,13,Grocery store
'The once and future king' ,arthur,1,"Balthazar (from Arthurian legend, the French name for King Arthur)"
Movie ,film,4,Film projection
Large water lily ,lotus,7,"Nelumbo nucifera (Indian lotus, though not a water lily)"
Vedic hymn ,mantra,5,Yajur vakya mantra
