CLUE,ANS,POS,FOUND IN
"Trot in after sea-god, son of Poseidon ",triton,16,"Poseidon's emissary (if implying a divine role, not directly associated with Triton but still connected through seaside worship)"
Exotic flower ,orchid,1,Orchidaceae
Set of clothes or group of people ,outfit,5,Outfit combination
Requirements ,needs,2,Basic needs
Sheer fabric of silk or rayon ,chiffon,2,Luxurious chiffon
Products of creativity ,art,3,Artworks
Valid ,sound,5,Logically sound argument
Cropped up ,arose,14,Issue arose
Period of time ,month,7,Months
Gravelly courage ,grit,1,Gritty bravery
Curly-leaved endive ,fris,4,Frisee lettuce
"Large, mainly Mongolian, desert",gobi,1,Gobi Desert
A cold meal ,salad,10,Cold salad
Play music in the street ,busk,15,Busker (street musician) with earphones
Get down low ,crouch,1,Crouching
Catch the breath ,gasp,1,Gasping for air
Magician ,wizard,6,Wizardry enthusiast
Fan out in ornamental water jet ,fountain,5,Ornamental fountain layout
Make stronger and hardier ,toughen,9,Toughened
"Fast river flows, white waters ",rapids,6,Churning rapids
Oliver Goldsmith wrote 'The . . . . . of Wakefield' ,vicar,1,The Vicar of Wakefield
Pursue quarry ,hunt,1,Hunt down
"Tear, rend ",rip,1,Ripped
"Fidel . . . . . ., Cuban chief ",castro,1,Fidel Castro
