CLUE,ANS,POS
Mathematical array ,matrix,1
Style of hat ,fedora,1
Money bag ,purse,2
More potent,stronger,4
Smuggled goods,contraband,1
Leniency and compassion towards offenders ,clemency,3
"Goal, aim ",objective,1
Barrier of stakes and timbers ,stockade,2
Savoury jelly ,aspic,1
Not harsh or violent ,gentle,1
Made bigger ,enlarged,1
"Sinew, maybe 3 ",tendon,3
Deciduous tree ,poplar,5
Garden pest ,aphid,2
Thread or tall tale ,yarn,2
Draw in (with mouth) ,suck,10
A brief or casual look ,glance,1
Period of rule ,reign,1
