CLUE,ANS,POS
Place of worship,temple,4
Self-service meal,buffet,1
Class of animal including spiders and scorpions ,arachnid,1
Jutting part of lower jaw,chin,1
Sailor from the Arabian Nights ,sinbad,1
Not able to be overcome ,impregnable,6
"Ancient Asian city, now in Jordan ",petra,1
Pulchritude,beauty,1
Natural gift ,talent,1
Measure of light emitted ,candlepower,7
"Jeffrey, bowman? ",archer,1
Hoodlum ,thug,12
Implicit,tacit,11
"Implement for writing, drawing etc",pencil,1
Animal entrails ,offal,1
Musical dramas ,operas,1
Utilises ,uses,2
Judging panel ,jury,1
