CLUE,ANS,POS,FOUND IN
Not harmed ,unhurt,14,Unhurt in circumstances
Fruit tree trained to grow against a wall ,espalier,1,Espaliered
Short-lived fad ,craze,6,Temporary craze
"A fast warship, sounds leisurely ",cruiser,3,Rapid cruiser calmly moving
Item of footwear ,shoe,11,Dress shoes
Concerning the self ,personal,4,Personal growth
Lifting machines and wading birds ,cranes,8,"Cranes - Large, tall, and elegant birds that use their legs to search for food while wading"
Informal goodbye; see you ,so long,8,"So long, partner"
Ethical ,moral,1,Morally upright
Land of the tzars ,russia,1,Czarist Russia
Look secretly ,peep,11,Peep (past tense)
Memorandum ,note,1,Official note
