CLUE,ANS,POS,FOUND IN
Punctuation mark,full stop,1,Full stop (.)
Short period of wintry weather ,cold snap,20,Short-lived cold snap
Fiend ,demon,1,Demon-like in temperament
Football official (colloq.) ,ref,1,Referee
Taut ,tight,1,Stretched tightly
Capital of the Balearic Islands,palma,1,Palma de Mallorca
Reverberate ,echo,1,Resoundingly echoing
"An opponent - opposed to party policy, etc ",anti,10,Antithetical
Inventors' protections ,patents,7,"Plant Patents: Protect new and distinct varieties of asexually reproduced plants, providing inventors with exclusive rights for commercial exploitation."
In this place ,here,2,Located here
Jerk of a gun when it's fired ,recoil,8,Rapid recoil motion
Happening ,event,1,Eventful occurrence
Pigs' feet,trotters,2,Swine trotters
Soft feathers ,down,1,Downy plumage
Painful heart condition ,angina,1,Angina pectoris
Film,movie,2,Movie theater
Ambrosia ,nectar,4,Sacred nectar
Side benefit ,spin-off,12,Advantageous spin-off
