CLUE,ANS,POS
One who believes there is no god,atheist,1
Analgesic drug ,codeine,6
"They're from Limassol, say ",cypriots,1
Gifts,donations,3
Stir (up public opinion?),agitate,1
"Sea-god, son of Poseidon ",triton,2
Shut ,closed,1
Rubbish dropped ,litter,1
Person unknown ,stranger,5
Tiny mountain on the lawn? ,molehill,1
Unexpected failure or error ,glitch,17
Electricity point ,socket,2
Dance originating in Cuba ,rumba,6
Metal fixing pin ,rivet,20
Oration,speech,11
Togetherness ,unity,18
"Juicy stone-fruit, orange-pink when ripe ",apricot,4
Reinstate ,restore,9
Cessation of hostilities to allow peace talks ,truce,1
