CLUE,ANS,POS
Prickly plant with purple flowers ,thistle,2
Ignored ,neglected,3
An alloy of mercury with another metal ,amalgam,1
Very beautiful or sensitive,exquisite,3
Land covered with trees ,forest,1
Loth,reluctant,1
Woodland god ,satyr,4
Desiring or being short of ,wanting,7
Bay State ,massachusetts,1
Cleaning implement ,mop,2
Not achieving one's aim ,unsuccessful,2
Holy ,sacred,1
One of Santa's reindeers,prancer,3
Fell asleep ,nodded off,6
System of beliefs,creed,4
Eccentric ,kooky,10
Leg joint,knee,1
Story ,tale,1
Insurgent ,rebel,1
Graduates of a college ,alumni,1
Materialise ,appear,1
"High-pitched, piercing ",shrill,1
Pretending shyness ,coy,1
"Pledges, vows ",promises,2
Demureness ,coyness,14
