CLUE,ANS,POS
German submarine ,u-boat,1
Encourages ,urges,6
Unsurprising,predictable,1
Greater in size ,larger,1
Tightrope ,high wire,1
Unit of length ,inch,4
Ugly sight ,eyesore,3
Dentures ,false teeth,1
Reasonable ,logical,2
Of the same value ,equal,1
Priest's assistant,server,10
Italian city,florence,2
Worshipped and venerated ,adored,1
Member of orchestra,cellist,2
Grown-ups ,adults,1
Bad luck,misadventure,12
Dorset seaside resort ,swanage,15
Gobbledygook,gibberish,8
To do with sense of touch ,tactile,5
