CLUE,ANS,POS
Occupant ,resident,7
Nevertheless ,even so,13
Heated discord,strife,2
"Extinguish, wipe out ",eradicate,9
Narrow road ,lane,2
Young geese ,goslings,3
Air-filled bag ,balloon,1
Opera by Verdi ,il trovatore,12
Removed contents,emptied,1
Remove material from a riverbed ,dredge,1
Roman goddess ,venus,1
Ovine animal-keeper ,shepherd,1
French spa town,vichy,2
Between red and yellow ,orange,1
Submarine's eye? ,periscope,1
Landing-place ,heliport,2
"Call on, go to see ",visit,1
Wash ,bathe,18
Best possible,ideal,13
