CLUE,ANS,POS
Set of rungs ,ladder,1
Circus MC ,ringmaster,1
Page or foliage ,leaf,4
Motherly ,maternal,10
Oddball ,misfit,15
Underwater detection system ,sonar,1
Unoccupied or not in use,idle,2
Room warmer ,heater,4
This moment ,now,2
European country,france,1
Judge of artistic works ,critic,1
Soundless ,silent,1
"Part, share ",portion,1
Strong building material ,concrete,1
Association of sports teams ,league,1
One removed by winnowing ,husk,4
Alone ,unaccompanied,7
Picture,image,4
One of the living dead ,zombie,1
Group of players ,team,1
