CLUE,ANS,POS
"Inscribed slab found 1799, making it possible to decipher Egyptian hieroglyphics ",rosetta stone,1
Vast multitude ,legion,7
Exotic flower ,orchid,1
Bovine animals ,cattle,1
Hostelry for travellers ,inn,1
Set of clothes or group of people ,outfit,1
Immediately appealing or noticeable,eye-catching,12
Sheer fabric of silk or rayon ,chiffon,7
Exciting sensations ,thrills,1
Lustre ,sheen,3
US state ,indiana,15
Curly-haired breed of dog ,poodle,2
About-turn ,reversal,1
Male domestic feline ,tomcat,1
Wine merchant ,vintner,1
