CLUE,ANS,POS
Care for ,tend,2
Archer ,bowman,1
Acute pain of the nerves ,neuralgia,1
Finish ,conclude,3
Relating to more than one branch of study ,interdisciplinary,1
Army officer ,colonel,2
Terrace ,patio,3
"Ferocious, savage",fierce,5
Intensely dislike ,detest,5
Front part of a ship ,bow,1
Guffaw ,laugh,1
Elevation above sea-level ,altitude,1
Horse rider ,jockey,3
Muscular spasms and pains ,cramps,5
Became healthy again ,healed,3
Wrestling hold ,half nelson,16
Covered walkway in religious establishment,cloister,4
Foot movement ,step,1
