CLUE,ANS,POS,FOUND IN
Break loose - flight,escape,8,Winged escape
Funfair ,carnival,1,Carnival-like atmosphere
Escape route ,egress,2,Emergency egress
Sea-creature resembling tortoise ,turtle,1,Seaturtle
Of the Middle Ages ,medieval,10,Medieval Scholasticism
Tap (US) ,faucet,1,Faucet handle
Rosemary perhaps ,herb,2,Fragrant herb
Immature insect ,larva,1,Larvae
Female peer ,lady,20,Young lady (a respectful term for a young woman)
Mad dog disease ,rabies,11,Enzootic rabies in dogs
Relating to vision ,optic,10,Optical clarity
Sound of someone walking ,footfall,8,Silent footfall
Cover for a gramophone record ,sleeve,1,Record sleeve
Style popular in the 1920s and '30s ,art deco,11,Art Deco design
Ramshackle ,dilapidated,19,Dilapidated house
Ovum ,egg,1,Egg cell
Actor with non-speaking role ,extra,6,Walk-on extra
"Diamonds, rubies, sapphires etc ",jewels,9,Mineral jewels
Walk arrogantly ,swagger,1,Swaggering
American region of religious fundamentalism ,bible belt,1,The Bible Belt
Balkan country,macedonia,8,North Macedonia
Very strong wind ,gale,1,Gale force
Boy ,lad,4,Young lad
