CLUE,ANS,POS
"Discovering, finding out ",learning,4
Set of rungs ,ladder,2
Circus MC ,ringmaster,1
Page or foliage ,leaf,1
Up to (a time) ,until,1
Surprise attack ,raid,3
Motherly ,maternal,2
Underwater detection system ,sonar,1
Unoccupied or not in use,idle,5
Moving crowds of bees ,swarms,1
"Acute viral disease, technical name variola",smallpox,1
European country,france,5
Soundless ,silent,1
Cooker ,oven,2
"Part, share ",portion,1
Strong building material ,concrete,2
Fishing boat ,trawler,13
Association of sports teams ,league,1
Alone ,unaccompanied,6
Excessive utilisation,overuse,1
One of the living dead ,zombie,1
