CLUE,ANS,POS
Slight wind ,breeze,1
Starter ,beginner,1
Haulage vehicles ,tractors,4
"Seize, usually for ransom",kidnap,1
Retaliation ,revenge,1
Established lines of travel ,routes,1
Hale ,healthy,7
Venetian waterman ,gondolier,1
Joy,elation,5
"Secretion, deficiency of which results in diabetes",insulin,1
Draw near ,approach,1
Set of beliefs ,doctrine,13
Frame of mind ,mood,4
Pullover ,sweater,1
Dissuade ,deter,2
Repairing ,fixing,2
"Themes, subjects ",topics,2
Male horse for breeding,stallion,1
