CLUE,ANS,POS,FOUND IN
Period (of enchantment?),spell,3,Under a spell
Banknote; beak ,bill,1,Billfold
"Of skin, yellowish in colour ",sallow,1,Sallow complexion
Statement of money owed,invoice,9,Invoice receivable
Draw (brows) together ,knit,8,Crowded close-knit
Small narrow river ,stream,1,Streamlet
Sacred beetle ,scarab,5,Beloved scarab
In favour of ,pro,1,Proponent
Push lips out as sign of annoyance ,pout,1,Pouting
Small mark ,dot,4,Microdot
Enclosure set back or indented ,recess,7,Recessed
Entrance ,gate,1,Gateway
Smells ,scents,16,"Zephyrous (if referring to a pleasant, light breeze with associated scents)"
Colour ,green,12,Teal (a mix of green and blue)
Talked indiscreetly ,blabbed,8,Blabbed indiscreetly
PhD or D.Phil ,doctorate,1,Doctorate holder
Tough and elastic ,rubbery,8,Rubbery (metaphorical sense)
Happy ,glad,8,Glad-hearted
Indian cotton rug ,dhurrie,9,Dhurries
Private teacher ,tutor,2,One-on-one tutoring
Verity ,truth,10,Unaltered truth
Irish ferry port ,rosslare,1,Rosslare Europort
Grotto ,cave,1,Cavernous space
