CLUE,ANS,POS
Fiend ,demon,1
"Wiped out, deleted ",erased,2
Taut ,tight,1
Inventors' protections ,patents,1
"Catastrophe, tragedy ",disaster,2
Jerk of a gun when it's fired ,recoil,1
An official decree from Russia ,ukase,1
Pigs' feet,trotters,2
Travel warrant (of the Beatles),ticket to ride,1
Arthur's capital ,camelot,1
Arms Dan oddly with a type of roof ,mansard,3
Ship's steering apparatus ,rudder,3
Painful heart condition ,angina,1
Film,movie,1
Owns up or grants entrance to ,admits,1
Girl in Muslim paradise ,houri,1
