CLUE,ANS,POS,FOUND IN
"Appealed earnestly, begged ",entreated,16,Entreated passionately
Small mouse-like rodent ,vole,7,Voles
Gem ,jewel,12,Jewelry
Thrill,excite,1,Excitement
Bloodsucking insect ,louse,11,Louse (specifically the body louse)
Taking to be the case ,assuming,1,Assuming without questioning
'Lolita' author ,nabokov,1,Vladimir Nabokov
Lift or hold something to assess its weight,heft,1,Hefting
Reply - react,respond,1,"The term could be interpreted as a call for an emotion-driven response or, more technically, as a need to respond to a situation that requires immediate action based on sensory input or feedback"
Move from one place to another ,transfer,5,Transferring
Turn hide into leather ,tan,6,"Pickling: Lowering the pH level by adding acid, which helps in preparation for tanning agents."
Green part that forms a flower's calyx,sepal,1,Sepals
(Of a romance) rapidly sweeping you off your feet? ,whirlwind,1,Passionate whirlwind
Conspire - small piece of land,plot,1,Scheme plot
Having left the house (to go to a party?),gone out,19,Gone out of the door
One sharing home or business,partner,2,Partnership
"Beethoven or Mozart, say ",composer,1,Genius composer
- - Bevan (NHS pioneer) ,nye,11,"Aneurin ""Nye"" Bevan (full name)"
Ore ,mineral,1,Mineral deposit
Round Table king ,arthur,1,Arthurian legend
Put on clothes ,dress,1,Dressing up
"Eg, gun ",weapon,3,Weaponry
