CLUE,ANS,POS
"Spoofs, shams ",hoaxes,6
Parliamentary break ,recess,1
Sea inlet ,gulf,18
Inebriated ,drunk,3
Public occasion ,event,18
Suffer great hunger ,starve,2
"Sickness, ailment ",malady,11
Easy gallop ,canter,2
"Curious, odd ",peculiar,6
Live,exist,1
Imaginary place where everything is perfect ,utopia,2
Noah's vessel ,ark,1
Type of piano ,upright,4
It may be grizzly or polar ,bear,1
Figure maker ,sculptor,1
Bizet opera ,carmen,1
"Trustworthy, dependable ",reliable,4
Plaything ,toy,1
Colouring stick ,crayon,1
Modish ,elegant,6
"Dry, parched ",arid,1
Emaciated ,skeletal,4
Endeavours ,attempts,1
Fault - default ,defect,7
