CLUE,ANS,POS
Conveyance for transport ,vehicle,1
They need to be scratched ,itches,1
Country dweller,villager,8
Herb - boy's name,basil,1
Feature supplementing standard model ,add-on,1
Point directly overhead ,zenith,1
Capsule containing injection dose ,ampoule,2
Performance venue ,arena,5
Dirt on a liquid's surface ,scum,3
Young eel ,elver,1
University qualification,degree,2
Rejoice - observe - perform ,celebrate,1
The emblem of the US is bald ,eagle,1
Reflective surface,mirror,1
Bluish shade of green ,teal,1
Sheltered terrace attached to a house ,veranda,5
Heartfelt,sincere,1
