CLUE,ANS,POS
1940s' jazz characterised by virtuosity ,bebop,1
Disclose or uncover ,reveal,3
Accuse with a crime (US) ,indict,4
Scintillate ,sparkle,2
Peak ,summit,1
Publicise ,advertise,1
Embankment that should prevent flooding ,levee,3
Over to the other side,across,1
Pouched animal from down under ,kangaroo,2
Normal; innate,natural,5
Circumvent ,evade,2
Hindu sect and its chant ,hare krishna,2
Anger ,ire,2
Organ of hearing ,ear,1
Strong wind ,gale,1
Fame ,stardom,5
Foe ,enemy,1
