CLUE,ANS,POS,FOUND IN
Towards (river's) source ,upstream,15,"Upstream - In reference to water flow, moving in the direction towards its source."
Verse line having six metrical feet,hexameter,1,Hexameter - A poetic meter composed of six metrical feet.
Herring's smaller relative,sprat,1,"Sprat - A small, oily fish closely related to herring and often found in similar habitats."
Spherical form of carbon ,buckminsterfullerene,7,Buckminsterfullerene (Buckyball)
Mythical giant ,titan,4,"Titans - giants in Greek mythology, children of Gaia (Earth) and Uranus (Sky), who fought against Zeus's Olympian gods"
Light red ,pink,1,Blush - A natural pinkish-red color often associated with cheeks after physical exertion or emotional blushing.
September/March date ,equinox,3,"Autumn Equinox - Occurring around September 22nd, it marks the moment when the sun appears directly above Earth's equator."
Autumn; drop ,fall,2,Fallen
Scribe ,writer,4,Copywriter - A writer whose primary job is to create written content (copy) that promotes or sells products and services.
Sign (cheque) on back ,endorse,1,Endorsement
Jewish republic ,israel,1,"Israel - A sovereign country in the Middle East, recognized as the Jewish homeland or Zionist state."
Wizardry,magic,7,Magick
"Opposed, against ",anti,2,Anti-
Equips for war ,arms,5,"Firearms - weapons that use gunpowder as a propellant to launch projectiles, such as rifles, pistols, and machine guns."
