CLUE,ANS,POS
Awkward ,inept,1
Celestial body ,star,14
Popeye's nemesis,bluto,3
Strange or eccentric person ,weirdo,3
Prejudice ,bias,2
Banknote; beak ,bill,4
Night attire ,pyjamas,11
Oriental two-wheeled carriage,rickshaw,1
"Of skin, yellowish in colour ",sallow,6
Taj Mahal city ,agra,1
Playing card; sailor ,jack,1
Small narrow river ,stream,1
Sacred beetle ,scarab,1
Bird of prey ,eagle,2
"'Circus tent (3,3)' ",big top,2
In favour of ,pro,1
Push lips out as sign of annoyance ,pout,1
Small mark ,dot,1
One employed to look after a golf course ,greenkeeper,7
