CLUE,ANS,POS
Proportion of one thing to another ,ratio,1
Intrepid,audacious,5
Large property ,estate,1
Affection,warmth,5
Hamlet's mother ,gertrude,1
Loose casual trousers,slacks,1
Kinship between women ,sisterhood,1
Interlace strands of material ,weave,4
Criminal deception,fraud,1
Local dignitary ,mayor,1
Not guilty ,innocent,10
Without anxiety or responsibilities ,carefree,11
Protective or concerned ,caring,4
Covert ,stealthy,2
Discourage ,deter,2
Evident - tangible ,palpable,11
Former name for Sri Lanka ,ceylon,1
Comedian ,comic,9
Early artilleryman ,cannoneer,1
