CLUE,ANS,POS
Brazilian dance ,lambada,4
Estimate value of - speed,rate,8
Never wearying ,tireless,5
Morality ,ethics,1
Divine messenger ,angel,1
"Stress, accentuation ",emphasis,1
Without beginning or end ,eternal,3
Great fear ,terror,1
In foreign parts ,abroad,13
Tourist attraction of Moscow,red square,2
Reptile with a bony shell ,turtle,1
Cattleman,rancher,1
Small skin spot ,freckle,4
Withdraw (something) gradually ,phase out,11
Seat of the high kings of Ireland ,tara,1
Disparagement ,denigration,19
Magnetic force ,attraction,1
"Inclination, propensity ",tendency,1
Chief Norse god ,odin,1
Capital of Japan,tokyo,1
Hole in tooth ,cavity,1
High official in former Ottoman Empire ,vizier,4
Male sex hormone,testosterone,1
Hairpiece ,toupee,4
Evacuation ,exodus,1
Actor's part ,role,1
Total ,aggregate,3
Cereal used for making whiskey ,rye,1
Example or single occurrence of something ,instance,2
Ridge of sand ,dune,1
Short joke ,one-liner,2
