CLUE,ANS,POS
Columnist who replies to readers' letters,agony aunt,1
Pieces of broken glass ,shards,1
Animal or vegetable pouch,sac,6
South African currency,rand,1
Young cow ,calf,1
Max __; Dadaist ,ernst,1
Building for travellers ,hotel,5
Impale ,transfix,5
"Differ, dissent",disagree,1
Person who jeers speaker from the crowd ,heckler,1
Striking with the foot ,kicking,1
Wilt ,flag,2
Way of bearing one's body ,posture,1
Spud ,potato,1
Vegetable resembling celery,fennel,1
Legal enactment ,statute,2
"-- Monroe, US actress ",marilyn,1
Woman's garment,blouse,2
Gift (to charity) ,donation,1
"Examined, tried ",tested,6
"Keenness, avidness ",eagerness,3
