CLUE,ANS,POS,FOUND IN
HGV ,lorry,4,Freight lorry
Concurring ,agreeing,13,Synergy (when multiple agreeing factors work together effectively)
Kidnap ,abduct,1,Abducted
Enemy captive ,prisoner of war,7,POW (Prisoner of War)
Tongue organ ,taste bud,14,Taste buds
Stay on as if reluctant to leave ,linger,7,Resignedly lingering
Sudden extreme anxiety ,panic,1,Panic attack
Unpaid player ,amateur,19,Amateur in absence of fees
Survey of how people have just voted ,exit poll,3,Exit polls
Desecrate ,violate,12,Violate sanctity of a place
Slayer of the Minotaur ,theseus,3,Theseus admirer
Temporary residence ,stay,2,Short-term stay
Portuguese city ,oporto,15,"Oporto (Porto, the second most common confusion due to its similarity in spelling with English 'Porch')"
Appealingly fanciful ,whimsical,1,Whimsically imaginative
Put foot on a pest ,step,2,Step bug
Mother-of-pearl ,nacre,1,Nacreous layer
Bring in from abroad ,import,1,Imported
Very tactful person ,diplomat,1,Diplomatic
Off-white ,cream,1,Creamy
Bird of prey ,raptor,4,Ascending raptor
Aiding ,helping,2,Helping hand
Welcome; cry (Scots) ,greet,1,Greetin' warmly
Sweet almond biscuit ,macaroon,8,"Macaroon (traditionally not sweet, but could be adapted to include sugar and almonds)"
Short period of relief ,respite,1,Temporary respite
Rendezvous ,tryst,8,Arranged tryst
Causing laughter ,comic,8,Comical
