CLUE,ANS,POS
"Rubbish, nonsense ",tosh,16
Not present ,absent,1
Woody tropical grass ,bamboo,1
Microscopic organisms ,bacteria,1
Wave rider ,surfer,1
Scottish hillsides,braes,1
Newt-like amphibian ,salamander,3
Legitimate - deserved ,rightful,11
Absence of emotion or enthusiasm ,apathy,1
Slender tubes of pasta ,macaroni,5
Period (of work); incantation ,spell,6
Mildly diverted or entertained ,amused,1
Entrust responsibility to an agent ,delegate,1
Common book size,octavo,2
Grow mature like fruit ,ripen,1
"Eg, spaghetti ",pasta,2
TE Lawrence's milieu?,arabia,1
The Psalmist ,david,1
Person dying for a cause,martyr,1
