CLUE,ANS,POS
Christian sacrament requiring pouring of water ,baptism,1
Access ,entry,2
Dabbler in the arts,dilettante,3
Top bishop,pope,14
Definite,certain,3
Merriment ,mirth,13
Receptacle for household rubbish,dustbin,7
Small red fruit ,cherry,1
Place to which one is travelling ,destination,1
"Concept, belief ",notion,3
Friction or division in church organisation ,schism,3
One not eating or using animal products ,vegan,2
Look up to ,admire,1
"Element 22, makes strong non-corroding alloys ",titanium,1
Likenesses or reflections ,images,1
"Circular band of flowers and leaves, often seen on graves ",wreath,1
Member of travelling people,nomad,1
Cards taken in excess of the contract in Bridge ,overtrick,1
Scottish family grouping ,clan,1
Enthusiastically ,eagerly,1
Disco light,strobe,2
Common fund; game ,pool,3
