CLUE,ANS,POS,FOUND IN
Lower extension of collar on jacket or coat ,lapel,1,Lapel (particularly the left lapel)
Military training ,drill,2,Drills
Honey producer ,bee,1,Beekeeper
Prevaricating ,evasive,4,Evasive in speech
Constituent of brass ,zinc,2,"Zinc (when combined with copper, forms brass)"
Desert ,abandon,2,Forsaken (a place abandoned or deserted)
Pioneer scientist ,galileo,4,Galileo Galilei
The peninsula containing Spain and Portugal ,iberia,2,Iberian Peninsula
Bushy-tailed rodent ,squirrel,1,Squirrel - Commonly known for its bushy tail and is a widely recognized small to medium-sized rodent.
Prepare (material) for publishing ,edit,2,Editing
Regard as likely to happen ,expect,23,"Anticipated: Implies expectation based on prior experience, forecasts, or patterns; often employed in planning and predictions."
