CLUE,ANS,POS
Mass of bubbles ,froth,2
Rubbish ,garbage,1
Small road,lane,2
Hostile ,warlike,17
Of dubious legality ,shady,4
Outside ,external,3
Nonconforming ,atypical,17
Pencil/cigarette remnant ,stub,2
Imperial capacity measure,pint,2
Chinese martial art ,kung fu,1
"Conduct business, negotiate ",transact,5
Careful use (of a resource) ,conservation,2
State of wealth and prosperity ,opulence,2
A cutter and engraver of gems ,lapidary,1
Deep cut ,gash,5
One causing deliberate destruction ,saboteur,2
"Pal, buddy ",chum,3
Former capital of the German Federal Republic,bonn,1
Preserve made with citrus fruits ,marmalade,1
