CLUE,ANS,POS
Pilfered,stolen,12
Way in ,entrance,1
Feeling or showing romantic love ,amorous,3
It carries genetic information ,dna,5
'Goldfinger' author ,ian fleming,1
Blood vessel ,aorta,7
Skin disorder,eczema,2
Child's plaything ,toy,1
Sensible ,rational,6
Young deer ,fawn,4
Bird of town and wood ,pigeon,11
Cowboy's rope ,lasso,1
Ronnie Scott's music?,jazz,1
Relating to river banks ,riparian,6
Destructive ,ruinous,5
Ancestor ,forebear,14
"Greek philosopher (Poetics, Politics) ",aristotle,1
Sombre colour,grey,1
Doorpost ,jamb,2
Natural fibre ,cotton,1
Repair ,mend,4
Unwrinkled ,smooth,4
"Modify, correct ",amend,1
Males ,men,1
Egyptian port and canal ,suez,2
Impenetrable mist ,fog,1
It obstructs or hinders ,obstacle,3
