CLUE,ANS,POS
Therefore ,hence,1
Comparable (to) ,analogous,8
One without mother or father ,orphan,3
A conductor wields it ,baton,1
Pamphlet giving information ,leaflet,3
Individual unit in a list ,item,2
Land jutting into sea ,point,11
Make young again ,rejuvenate,15
Capital of Nebraska ,lincoln,2
Provisional divorce,decree nisi,6
Track,path,5
Tanned animal skin ,leather,7
Uppermost point ,apex,1
A fool being cool and remote ,aloof,1
Simple - computer language ,basic,9
Forever,eternally,8
Adoration ,worship,19
Reddish-brown,chestnut,5
