CLUE,ANS,POS
Of a horse ,equine,12
Female sheep ,ewe,1
Plucked instrument ,harp,2
Afflicted with feeling of imminent sickness ,nauseous,1
Long thin flag ,streamer,1
Circus controller ,ringmaster,1
Announce ,proclaim,2
(Of door) slightly open ,ajar,1
Mythical female warriors of Scythia ,amazons,1
"Ridicule, mockery ",derision,1
Clamorous ,noisy,1
Light volcanic rock ,pumice,3
Inhabitant of a city ,citizen,5
Agreement ,harmony,6
Small falcon,kestrel,5
Plenteous ,ample,6
Roman emperor ,nero,2
Mediterranean island ,cyprus,3
"Hot and bothered, rattled",flustered,19
Revealed; spread out ,unfolded,6
Verify -- rein in ,check,8
