CLUE,ANS,POS,FOUND IN
Quick photo ,snapshot,2,Snapshots
One who is owed,creditor,2,Creditor's obligation
Conspicuous wealth ,opulence,15,Opulence and grandeur
Follower of Haile Selassie ,rasta,1,Rastafarian
Period of history ,age,3,Middle Ages
College award ,degree,1,Honorary degree
Fusillade ,salvo,6,Salvo of bullets
Public sale to the highest bidders ,auction,1,Auction house
Cut of meat from between rib and haunch ,loin,8,Top sirloin butt (between rib and haunch)
Meddle or interfere with ,tamper,4,Tamper with
Co-joined house ,semi,9,Semi-detached house
A long arduous march ,trek,1,Long trek
It's thrown in a field event ,javelin,2,Javelin throw
Official procedure ,protocol,1,Formalized protocol
Underground passage ,tunnel,1,Subterranean tunnel
Large army guns ,artillery,1,Artillery pieces
Threefold ,triple,1,Tripled
Memo ,note,3,Briefing note
Gentle way to bowl or serve,underarm,7,Gentle underarm serve
Church residence ,vicarage,6,Vicarage house
Great king of Prussia ,frederick,1,Frederick the Great
Be there ,attend,4,In attendance
Portuguese Atlantic isles ,azores,6,"Azores (Portuguese for ""Ash Islands"")"
Poison ,toxin,11,Ricin (specific toxin from castor beans)
