CLUE,ANS,POS,FOUND IN
Brow,forehead,4,Forehead crease
Corpse ,body,1,Dead body
Discharge,outflow,4,Outflowing
Audacious robbery,heist,1,Bold heist
Sympathetic relationship ,rapport,10,Tender rapport
Harwich's river ,stour,1,Stour River
Rapid alternation of notes ,trill,5,Lightning-fast trills
Express gratitude to ,thank,1,Thank you so much!
Regain consciousness ,come to,12,Come to (slang for waking up or gaining consciousness)
Prepare for publication ,edit,3,"Edit Content: Review your arguments, data presentation, and narrative flow"
Green citrus fruit ,lime,1,Kaffir lime
Half-melted snow ,slush,1,Slushy
