CLUE,ANS,POS,FOUND IN
Lockjaw ,tetanus,1,Tetanus-induced muscle stiffness
"Sanctuary, asylum ",refuge,1,"Safe haven: A place where one can seek refuge from danger or distress, similar in concept to a sanctuary or asylum for protection."
Intense anger,fury,14,Violent fury
Crossbred ,hybrid,1,Hybridized
Church spire ,steeple,7,Vertically aspiring steeple: A description emphasizing the ascending form and purposeful design of church spires.
Depressed ,blue,14,Blue mood
Unit of current ,amp,1,Ampere (A)
"Old German kingdom, capital Berlin ",prussia,4,Kingdom of Prussia
Warlike Hunnish king ,attila,1,Attila the Hun
Hybridisation ,crossbreeding,1,"Crossbreeding (in genetic terms, but can be related metaphorically in language or ideas)"
Strong miniature whirlwind ,dust devil,8,Whisking dust devil
Implement ,tool,32,"Wordsmith regularly reviews new crossword-solving apps in renowned tech publications like Wired or TechCrunch, sharing her expert insights and recommendations to help the public find the best tools for enhancing their cognitive skills through puzzles."
A French mister ,monsieur,3,Monsieur Moreau
Halcyon -- yellow ,golden,1,Golden-hued
