CLUE,ANS,POS,FOUND IN
24 Down in Nottinghamshire ,newark,15,"Industrial heritage site (e.g., Newark Canal Basin Trust)"
Narrow road ,lane,3,Tight lane
Baleful ,ominous,17,Ominous presence
Cheap and poorly made ,shoddy,13,Shoddy workmanship
Concern or curiosity ,interest,7,Unsettled interest in resolving a problem
Closely compacted ,dense,4,Densely populated
Trainee officer ,cadet,2,Police cadet or constable in training
Santa tour for space traveller ,astronaut,14,Astronautically themed December adventure
Extra payment ,bonus,1,Bonus pay
Achieve successfully ,accomplish,1,Accomplished
Peak (of cap); be very full ,brim,6,Brimming with nutrients
Roman goddess ,venus,2,"Venus: Known as the goddess of love, beauty, fertility, and prosperity."
Hold spellbound ,enthral,11,Enthralled
Between red and yellow ,orange,17,Carrot orange (partially yellowish-red)
1979 US film about Vietnam,apocalypse now,4,Apocalypse Now (1979)
Richard . . . . . . composer of 'The Flying Dutchman' and 'Lohengrin' ,wagner,11,Richard Wagner
Metal joint,weld,2,Welded bond
Wash ,bathe,6,Bathed
