CLUE,ANS,POS
Get bigger ,grow,1
Object thrown in field sports ,discus,2
Discharge; give expression to,vent,4
They decide outcomes of contests ,judges,1
Friendly ,sociable,15
Ought to ,should,1
Glass container in the laboratory ,test tube,5
Food from milk curd ,cheese,1
Tufted velvety cord or yarn ,chenille,3
Hidden nature ,latency,13
Walk heavily ,stomp,1
Contests or partnerships of equals ,matches,2
Furthest extent ,limit,7
Aid in a crime ,abet,1
Aid to memory ,mnemonic,2
Accounts checker,auditor,1
Standards of perfection ,ideals,1
Horned dinosaur ,triceratops,1
Egg membrane ,yolk sac,14
Involving hard work ,laborious,2
With much to do ,busy,1
Bigotry ,bias,3
The immaterial part of a person ,psyche,3
Players of records ,deejays,5
South American pack animal ,llama,1
House of ill-repute ,bordello,2
Polynesian garland ,lei,1
Gains points ,scores,1
Not occupied ,vacant,1
One with no illusions ,realist,1
