CLUE,ANS,POS,FOUND IN
Leaves carved on a Corinthian column ,acanthus,1,Acanthus leaves
Strange and exciting ,exotic,2,Exotic journey
Citizen of a former Soviet republic,kazakh,13,"Central Asian republic citizen (like Kazakhstan, Uzbekistan)"
Pisa has a leaning one ,tower,1,Towering
Between dawn and dusk ,daytime,7,Solar daytime
Game played with a netted stick,lacrosse,2,Lacrosse (if you consider lacrosse sticks having netted ends)
Dispossess ,deprive,19,Deprived (deprive someone of something they desire or need)
"Piece of wood, potato, or silicon",chip,12,Potato chips (potato)
Pudding ,dessert,17,Halo-halo with ube halaya (Filipino mixed dessert layered with sweet purple yam pudding)
Jar (anag.) ,raj,4,"RAJ - Refers to a royal lineage in India; not directly related to the original clue but is an anagram of ""Jar."""
Artist's black material ,charcoal,1,Charcoal powder
Great sea ,ocean,1,Oceanic expanse
It's now Sri Lanka ,ceylon,1,Ceylon (former name)
Blyton creation ,noddy,5,Noddy character
Allotted portion ,share,5,Assigned share
Food intake regime ,diet,1,Diet plan
Set off,trigger,7,Triggering
