CLUE,ANS,POS
Ill health,sickness,1
Friendly ,affable,3
"Best Actress Oscar winner 1981, for ""On Golden Pond""",katharine hepburn,1
Venerate ,respect,6
English county ,northamptonshire,10
Take possession of house - again ,reoccupy,19
Medical stitch ,suture,1
Influence someone deviously ,manipulate,1
Rude ,impolite,1
Creator of dance routines ,choreographer,1
Producing much ,prolific,1
Give way ,yield,1
Exercise by repeated practice -- bore ,drill,1
Place to keep and exhibit objects of interest ,museum,2
Military operation to seal off (town) ,siege,2
Woodwind instrument,oboe,3
Inert gas ,xenon,5
Seat ,chair,1
