CLUE,ANS,POS,FOUND IN
Analysed ,examined,1,Thoroughly examined
Mass of bubbles ,froth,4,Froth quantity
Small road,lane,1,Quaint lane
Indonesian dish ,satay,6,Satay (skewered and grilled meat served with peanut sauce)
Of dubious legality ,shady,5,Shady transaction
Lower extension of collar on jacket or coat ,lapel,2,Lapel adjustment
Imperial capacity measure,pint,8,Pints
Military training ,drill,8,Drill sergeant
Honey producer ,bee,2,Beekeeper
Metal bar ,ingot,8,Gold ingot
"Small songbird, also called the reedling ",bearded tit,8,Bearded Tit (Poecile barbatus)
'. . . . . . is as good as a feast' ,enough,1,"A bountiful harvest, for instance, might be described as ""abundant"" because it yields enough produce to satisfy and compare with the generous offerings at a feast."
A cutter and engraver of gems ,lapidary,2,Lapidary artist
Regard as likely to happen ,expect,3,Expected
