CLUE,ANS,POS
Sloping - likely ,inclined,9
Insinuate ,imply,1
Workplace representative of unionised employees ,shop steward,1
"Exposed, revealed ",uncovered,1
Unit of power ,watt,1
Add by conquest or occupation,annex,1
Pet rodent ,gerbil,3
Record of events year by year,annals,2
Curiously ,oddly,4
Flying horse of myth ,pegasus,1
State in eastern Germany ,saxony,2
"Tiny organisms, can be good or bad ",bacteria,1
Food cupboard ,larder,5
Beam over a doorway,lintel,5
"Plan of action, tactics ",strategy,1
Effervescence,fizz,2
Usher in ,introduce,3
Deep regret ,remorse,1
Hindu sage or saint ,rishi,7
Not fully developed ,immature,1
Immoderate eater ,glutton,1
Incompetent or awkward ,inept,3
Personal teacher ,tutor,1
French port ,le havre,5
Gain knowledge ,learn,7
Frightened ,scared,11
White coloured,chalky,3
"Dazed or unconscious condition, sometimes caused by alcohol ",stupor,5
