CLUE,ANS,POS,FOUND IN
Conveyance for transport ,vehicle,7,Vehicle operator
Sprang up suddenly ,leaped,6,Suddenly leaped into action
Consume ,eat,1,To eat or drink
Point directly overhead ,zenith,2,At the zenith
Capsule containing injection dose ,ampoule,6,Medicinal ampoule
Occurring in repeated series of events ,cyclic,1,Cyclical
Performance venue ,arena,12,"Open-air venue (e.g., park or outdoor arena)"
Young eel ,elver,2,Freshwater elver
University qualification,degree,1,Bachelor's Degree
Rejoice - observe - perform ,celebrate,1,Celebrate-watch-execute
The emblem of the US is bald ,eagle,1,Eagle with no feathers on head
Reflective surface,mirror,5,Mirror-like
Brush gently - coup,stroke,1,Soft stroke
"Glass triangle, separates light into colours ",prism,1,Tri-beam prism
Courage ,heart,1,Braveheart
Sheltered terrace attached to a house ,veranda,6,Verandah
Heartfelt,sincere,1,Sincere affection
Booth; prevaricate ,stall,2,"Stall, particularly a temporary one used by salespeople"
