CLUE,ANS,POS
Deed ,act,1
Unable to move ,inert,20
Lowest point ,nadir,5
Remember or summon back ,recall,1
Son of a sovereign ,prince,1
Co-operative friend,ally,7
Happening without warning ,sudden,1
Novice ,neophyte,8
Not quite shut ,ajar,1
Time for finishing ,deadline,5
Rend; travel in haste ,tear,1
Scold or chide severely ,berate,12
French opera composer ,massenet,4
Large animal ,elephant,1
Rented ,hired,2
Hairy aromatic perennial herb strongly attractive to some pets,catnip,1
Person sent out to gain information,scout,9
Yearning for past - homesickness,nostalgia,1
Celestial body ,planet,4
Parity ,equality,1
The study of religion ,theology,1
