CLUE,ANS,POS
Feeling or showing romantic love ,amorous,1
Australian fool -- Gordon (anag) ,drongo,7
Blood vessel ,aorta,5
Skin disorder,eczema,2
Sensible ,rational,12
Bird of town and wood ,pigeon,10
Arthur's sorcerer ,merlin,1
Cowboy's rope ,lasso,1
Ronnie Scott's music?,jazz,1
Relating to river banks ,riparian,1
Destructive ,ruinous,2
Old Crusader Knight ,templar,1
Ancestor ,forebear,4
Area of bad housing ,slum,1
Abject ,wretched,5
"Greek philosopher (Poetics, Politics) ",aristotle,1
Duelling weapon ,epee,4
Repair ,mend,3
"Modify, correct ",amend,1
Males ,men,1
Opened ,begun,10
It obstructs or hinders ,obstacle,16
