CLUE,ANS,POS,FOUND IN
Vent ,flue,6,Flue pipe
Portion of meat ,cutlet,1,"Cutlet - A small piece or portion of breaded and fried chicken, often served as an appetizer."
Weapons store ,arsenal,1,Arsenal - A large collection or stockpile of weapons and ammunition.
Newspapers,press,11,Press release
Establish firmly in well-defended position ,entrench,5,"Entrench - To establish a position deeply and securely, usually in a military context."
Leisurely walk ,amble,4,"Amble - To move at an unhurried pace, especially when walking or moving leisurely."
Barrel-maker ,cooper,1,"Coopers - skilled craftsmen who create barrels, casks and other similar items from wood."
"-- Dahl, children's author ",roald,1,Whimsy - Reflecting a playful or fanciful quality often found in Roald Dahl's stories.
Rule Britannia composer ,arne,4,"Thomas Arne - Credited with the original 1739 song ""Rule, Britannia!"" which was later set to music by several composers including Aaron Copland and Sir Henry Wood."
Testimony - verification,evidence,1,"Affidavit: A written statement confirmed by oath or affirmation, for use as evidence in court."
Show (a film) ,screen,1,Screening
Expel from a country ,deport,3,Deportation
Things tied together ,bundle,3,Bundles
Greek goddess ,athena,1,"Athena - Goddess of wisdom, courage and strategic warfare."
Artilleryman's skill ,gunnery,1,Gunnery - The art and practice of using guns or cannons effectively.
