CLUE,ANS,POS,FOUND IN
"Archetype, master copy ",original,2,Original model
Practical joke,prank,2,Prank call
Place of RC pilgrimage in Portugal ,fatima,1,Fatima Shrine
Footprint ,step,4,Step imprint
Large tall chimneys ,stacks,1,Monolithic stacks
Investigation of component parts ,analysis,6,Component analysis
Ooze slowly out ,seep,2,Slowly seep
Windless ,calm,3,Calm air
Vote in again ,reelect,1,Reelectable
Scolded (archaic); assessed ,rated,6,Berated
Luxury railway carriage ,pullman,3,Pullman coach
Pope's diadem ,tiara,11,Papal tiara (historically)
Slippery fish ,eel,12,Eel (generally considered slippery)
"Lifted the lid, say",opened,1,Opened up
Roman silver coin -- is unread (anag),denarius,1,Denarius (ancient Roman coin)
Divided Cypriot city ,nicosia,15,Disunited Nicosia
Set of computer instructions ,program,3,Start program
Satan ,lucifer,3,Luciferian
