CLUE,ANS,POS
Give way or cave in ,collapse,12
"Feature, quality ",characteristic,3
Seaweed ,kelp,2
Viper ,adder,4
S African currency ,rand,1
Order to be off the streets by a certain hour ,curfew,1
Kenyan capital ,nairobi,1
From one side to another,across,1
Compartment for baking ,oven,1
Main tower of a castle ,keep,1
Paradise ,eden,1
"Waver, go this way and that ",fluctuate,5
Self-evident truth ,axiom,1
Hollow (in a wall) ,recess,1
Andean beast of burden ,llama,2
One hooked on something ,addict,1
Great fear,terror,1
Suntanning ,bronzing,3
Universe ,cosmos,1
Supply water to fields etc ,irrigate,1
