CLUE,ANS,POS
Academy award ,oscar,1
Moisture condensed at night ,dew,1
Stick out ,protrude,16
Man or beast ,animal,2
Shield from danger ,protect,1
Deep red spice,paprika,9
Item inserted in a written record ,entry,1
Coma ,stupor,9
One who watches ,viewer,3
Unrest - upheaval ,turmoil,1
Remains of a prehistoric plant or animal ,fossil,1
Permissive,tolerant,8
Familiarity ,intimacy,5
Scottish estuaries,firths,1
Set on a particular musical note ,pitched,4
Calling for immediate attention,urgent,1
The Cape of Good - ,hope,4
Great American inventor ,edison,1
