CLUE,ANS,OUTPUT
Append ,affix,"['Pantry', 'Shelf', 'Stock', 'Store', 'Resource', 'Reserve', 'Cache', 'Reserve', 'Repository', 'Stockroom', 'Shelf space', 'Pantry', 'Food storage', 'Pantry', 'Food cupboard', 'Food depository', 'Food store', 'Pantry', 'Food pantry', 'Food depot']"
Famous person (sl.) ,celeb,"['Pantry', 'Hunger', 'Thirst', 'Hunger pangs', 'Starvation', 'Hungered', 'Hungry', 'Hungry for attention', 'Hungered for more', 'Hungered to death', 'Hungered to sleep', 'Hungered by circumstance', 'Hungered for a job', 'Hungered for sleep', 'Hungered to the bone', 'Hungered to death', 'Hungry for money', 'Hungered for recognition', 'Hungry for power', 'Hungered for love']"
Feeling of annoyance,chagrin,"['Prompt', 'Convenient', 'Ready', 'Timely', 'Timely', 'Ample', 'Ready to use', 'Available', 'Conveniently', 'Conveniently', 'Convenient', 'Convenient', 'Ready at hand', 'Ready at short notice', 'Timely', 'Available', 'Ready to use', 'Convenient', 'Convenient', 'Ready and readily available']"
One in government ,ruler,"['Accessible', 'At-hand', 'Convenient', 'Easily obtainable', 'Immediate', 'On tap', 'Promptly available', 'Ready at hand', 'Quickly available', 'Instantly obtainable', 'Up-to-the-minute', 'Convenient', 'Readily accessible', 'Available at short notice', 'Convenient', 'Pantry', 'Hunger', 'Starvation', 'Hunger', 'Undernutrition']"
In the original place ,in situ,"['Pantry', 'Stock', 'Resource', 'Supply', 'Reserve', 'Cache', 'Reserve', 'Repository', 'Store', 'Kit', 'Stockpile', 'Chest', 'Shelf', 'Cabinet', 'Trunk', 'Pantry', 'Shelf', 'Drawer', 'Chest', 'Trunk']"
Interference ,meddling,"['Pantry', 'Shelf', 'Food', 'Hunger', 'Empty', 'Empty stomach', 'Hungry', 'Hungry person', 'Hunger relief', 'Hunger pangs', 'Empty fridge', 'Hunger relief', 'Hunger strike', 'Hungry child', 'Hunger-free', 'Hungry beast', 'Hungry animal', 'Hungry ghost', 'Hunger pangs', 'Hunger relief']"
Melt ,dissolve,"['Pantry', 'Stock', 'Reserve', 'Kit', 'Supply', 'Reserve', 'Cache', 'Stockroom', 'Depot', 'Chest', 'Storage', 'Shelf', 'Container', 'Trunk', 'Box', 'Trunk', 'Chamber', 'Pantry', 'Shelf', 'Chest']"
Operatic ego ,diva,"['Ample', 'Abundant', 'Convenient', 'readily', 'readily', 'at hand', 'handy', 'readily', 'instantly', 'instantly', 'convenient', 'readily', 'within reach', 'available', 'up-to-the-minute', 'promptly', 'quick-fetching', 'straightforward', 'directly', 'instantaneously']"
Element ,zinc,"['Pantry', 'Hunger', 'Thirst', 'Starvation', 'Hunger pangs', 'Empty stomach', 'Empty pantry', 'Empty cupboard', 'Empty refrigerator', 'Empty hands', 'Empty bed', 'Empty room', 'Empty heart', 'Empty soul', 'Empty world', 'Empty life', 'Empty vessel', 'Empty room', 'Empty state', 'Empty heart']"
Acquiring skill or knowledge ,learning,"['Convenient', 'Immediate', 'Conveniently', 'Promptly', 'Instantly', 'Conveniently', 'Conveniently', 'Instantly', 'Conveniently', 'Conveniently', 'Conveniently', 'Conveniently', 'Conveniently', 'Conveniently', 'Conveniently', 'Conveniently', 'Conveniently', 'Conveniently', 'Conveniently', 'Conveniently']"
Animal with two feet ,biped,"['On tap', 'Abundant', 'Convenient', 'Accessible', 'Obtainable on demand', 'At-hand', 'Handy', 'Quickly available', 'Immediate', 'Instantly obtainable', 'Convenient', 'Readily accessible', 'Within reach', 'Available at short notice', 'Up-to-the-minute', 'Promptly available', 'Quick-fetching', 'Straightforward to obtain', 'Directly obtainable', 'Instantaneously accessible']"
Calif. university; Irish philosopher ,berkeley,"['Pantry', 'Pantry', 'Pantry', 'Pantry', 'Pantry', 'Pantry', 'Pantry', 'Pantry', 'Pantry', 'Pantry', 'Pantry', 'Pantry', 'Pantry', 'Pantry', 'Pantry', 'Pantry', 'Pantry', 'Pantry', 'Pantry', 'Pantry']"
Walked about in a preoccupied or frustrated way ,paced,"['Available', 'Ample', 'Easily obtainable', 'Accessible', 'Obtainable on demand', 'At-hand', 'Handy', 'Quickly available', 'Immediate', 'Instantly obtainable', 'Convenient', 'Readily accessible', 'Within reach', 'Available at short notice', 'Up-to-the-minute', 'Promptly available', 'Quick-fetching', 'Straightforward to obtain', 'Directly obtainable', 'Instantly accessible']"
Composed of three parts ,ternary,"['Pantry', 'Stock', 'Shelf', 'Resource', 'Resourceful', 'Depot', 'Stocking', 'Repository', 'Repository', 'Store', 'Pantry', 'Stockroom', 'Shelf', 'Trunk', 'Container', 'Container', 'Storehouse', 'Depot', 'Repository', 'Store']"
Hand tools for scooping ,trowels,"['Pantry', 'Stock', 'Supply', 'Resource', 'Reserve', 'Stockroom', 'Repository', 'Shelf', 'Cabinet', 'Depot', 'Chest', 'Kit', 'Shelf', 'Trunk', 'Locker', 'Box', 'Chamber', 'Drawer', 'Bin', 'Tray']"
Developing in small steps ,gradual,"['Convenient', 'Abundant', 'readily available', 'accessible', 'obtainable on demand', 'at-hand', 'handy', 'readily', 'immediate', 'instantly', 'convenient', 'readily accessible', 'within reach', 'available at short notice', 'up-to-the-minute', 'promptly available', 'quick-fetching', 'straightforward to obtain', 'directly obtainable', 'instantaneously accessible']"
Conservatives ,tories,"['Ample', 'Convenient', 'Easy', 'Handily', 'Immediate', 'Instantly', 'Ready', 'Timely', 'Timely', 'Timely', 'Up-to-date', 'Conveniently', 'Conveniently', 'Promptly', 'Timely', 'Ready', 'Timely', 'Timely', 'Conveniently', 'Conveniently']"
That man's ,his,"['Pantry', 'Stock', 'Reserve', 'Store', 'Resource', 'Cache', 'Stockpile', 'Repository', 'Depot', 'Shelf', 'Container', 'Repository', 'Kit', 'Shelf', 'Bin', 'Chest', 'Trunk', 'Bag', 'Box', 'Pantry']"
Thwart ,bilk,"['Pantry', 'Stock', 'Shelf', 'Store', 'Resource', 'Facility', 'Repository', 'Cache', 'Stockroom', 'Depot', 'Warehouse', 'Storehouse', 'Repository', 'Pantry', 'Shelf', 'Stockroom', 'Depot', 'Container', 'Supply', 'Kit']"
Demises ,deaths,"['Clue', 'Clue', 'Clue', 'Clue', 'Clue', 'Clue', 'Clue', 'Clue', 'Clue', 'Clue', 'Clue', 'Clue', 'Clue', 'Clue', 'Clue', 'Clue', 'Clue', 'Clue', 'Clue', 'Clue']"
