CLUE,ANS,POS
Stay on ,remain,1
Sway on the brink,teeter,1
Hungarian stew ,goulash,1
Breastbone ,sternum,1
Aperture or opportunity ,opening,1
Wooden hammer ,mallet,1
Taking to be the case ,assuming,1
Direction of the rising sun ,east,1
Crown or headband as sign of sovereignty ,diadem,2
The defendant ,accused,1
"Fabric, material ",textile,2
Put up with ,tolerate,1
Slightly drunk ,tipsy,1
Distance from equator measured in degrees ,latitude,1
Little Bighorn general ,custer,1
Annoy or irritate ,irk,5
Improvement in quality ,enhancement,2
Good enough ,adequate,1
South American river ,amazon,1
Oily ,greasy,1
A facial twitch ,tic,1
Fragrance,aroma,3
Old ,ancient,1
