CLUE,ANS,POS,FOUND IN
Talon ,claw,8,"Harpy Eagle - One of the largest and most powerful eagles, characterized by its massive claws and sharp talons."
A thieving bird ,magpie,10,"Magpie (traditionally known for collecting shiny objects, though not literally thieving)"
Grown-up tadpole ,frog,1,Froglet
Young horse ,colt,2,Colt (for males)
Showy flower ,orchid,2,Orchid - The most diverse group of flowering plants with numerous species exhibiting vibrant colors and intricate patterns.
"Deadlock, stalemate",impasse,1,Impasse - A situation in which further progress is impossible; a deadlock.
Colour for aristocracy or emperors ,purple,1,Imperial Purple
"A powerful explosive, initially ",tnt,1,TNT (Trinitrotoluene) - An organic compound used as an explosive material.
Flock,herd,1,Herding
Spiny succulent ,cactus,1,"Echinocactus - A genus of cacti known for their spines and often large size, commonly referred to as barrel cacti."
British naval commander at Trafalgar ,horatio nelson,1,Horatio Nelson - Renowned British naval officer and victor at the Battle of Trafalgar.
Cordial,warm,2,Warm-hearted
Claw ,talon,1,"Talon - A sharp, hooked claw on an eagle or other bird used for seizing prey."
