CLUE,ANS,POS
Professional misconduct,malpractice,2
Stuck-up ,snobbish,2
Ancient two-handled jar ,amphora,1
Area of land feeding one river ,drainage basin,2
Brilliant - dazzling,scintillating,13
Waterhole; healthy ,well,6
Appraise ,assess,1
Singing Dame of WWII ,vera lynn,1
Very black ,inky,2
Turn aside (from the main subject?) ,digress,5
Appear to be ,seem,1
Bring about; on time ,prompt,2
Dessert ,pudding,4
Anticipate ,foresee,9
World War I battlefield,ypres,4
Idle wanderer ,vagabond,1
(Political) murder ,assassination,1
Small leaflet ,pamphlet,2
Groups or witches ,covens,2
Afflication ,malady,4
Gesture expressing unconcern,shrug,1
Mistake ,error,1
Type of camel - cabin rat (anag),bactrian,2
Belgian city,antwerp,2
Sports or entertainment venue ,arena,2
