CLUE,ANS,POS
An old servant or slavish person ,lackey,9
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,1
Dignity and assurance of manner ,poise,8
Supporter in a conflict,ally,1
Paradise,garden of eden,5
"Parts, pieces, portions ",segments,9
Unrefined ,crude,2
"Breaks out, gets away ",escapes,1
Suffering of body or mind ,pain,9
Seeker of alms ,beggar,1
"View, judgement ",opinion,1
French soft cheese ,brie,1
"Small, sharp sliver",splinter,11
Golf peg ,tee,1
Reason for doing something ,motive,1
Small piece ,bit,6
Imposing ,stately,13
Strong ,potent,19
Legal representative ,lawyer,3
